unkSrcs,devEncrypt,scrnLock,developerOpts,simLock,BTdiscoverable,usbDebugging,playProtect,devTempTest,numHarmfulApps,APILevel,security score
0,0,1,0,0,0,0,0,1,0,24,6.820728291
0,0,1,0,0,0,0,0,1,1,24,6.316526611
0,0,1,0,0,0,0,1,0,0,24,5.770308123
0,0,1,0,0,0,0,1,0,1,24,5.266106443
0,0,1,0,0,0,0,1,1,0,24,7.871148459
0,0,1,0,0,0,0,1,1,1,24,7.366946779
0,0,1,0,0,0,1,0,0,0,24,4.299719888
0,0,1,0,0,0,1,0,0,1,24,3.795518207
0,0,1,0,0,0,1,0,1,0,24,6.400560224
0,0,1,0,0,0,1,0,1,1,24,5.896358543
0,0,1,0,0,0,1,1,0,0,24,5.350140056
0,0,1,0,0,0,1,1,0,1,24,4.845938375
0,0,1,0,0,0,1,1,1,0,24,7.450980392
0,0,1,0,0,0,1,1,1,1,24,6.946778711
0,0,1,0,0,1,0,0,0,0,24,4.551820728
0,0,1,0,0,1,0,0,0,1,24,4.047619048
0,0,1,0,0,1,0,0,1,0,24,6.652661064
0,0,1,0,0,1,0,0,1,1,24,6.148459384
0,0,1,0,0,1,0,1,0,0,24,5.602240896
0,0,1,0,0,1,0,1,0,1,24,5.098039216
0,0,1,0,0,1,0,1,1,0,24,7.703081232
0,0,1,0,0,1,0,1,1,1,24,7.198879552
0,0,1,0,0,1,1,0,0,0,24,4.131652661
0,0,1,0,0,1,1,0,0,1,24,3.62745098
0,0,1,0,0,1,1,0,1,0,24,6.232492997
0,0,1,0,0,1,1,0,1,1,24,5.728291317
0,0,1,0,0,1,1,1,0,0,24,5.182072829
0,0,1,0,0,1,1,1,0,1,24,4.677871148
0,0,1,0,0,1,1,1,1,0,24,7.282913165
0,0,1,0,0,1,1,1,1,1,24,6.778711485
0,0,1,0,1,0,0,0,0,0,24,4.887955182
0,0,1,0,1,0,0,0,0,1,24,4.383753501
0,0,1,0,1,0,0,0,1,0,24,6.988795518
0,0,1,0,1,0,0,0,1,1,24,6.484593838
0,0,1,0,1,0,0,1,0,0,24,5.93837535
0,0,1,0,1,0,0,1,0,1,24,5.434173669
0,0,1,0,1,0,0,1,1,0,24,8.039215686
0,0,1,0,1,0,0,1,1,1,24,7.535014006
0,0,1,0,1,0,1,0,0,0,24,4.467787115
0,0,1,0,1,0,1,0,0,1,24,3.963585434
0,0,1,0,1,0,1,0,1,0,24,6.568627451
0,0,1,0,1,0,1,0,1,1,24,6.06442577
0,0,1,0,1,0,1,1,0,0,24,5.518207283
0,0,1,0,1,0,1,1,0,1,24,5.014005602
0,0,1,0,1,0,1,1,1,0,24,7.619047619
0,0,1,0,1,0,1,1,1,1,24,7.114845938
0,0,1,0,1,1,0,0,0,0,24,4.719887955
0,0,1,0,1,1,0,0,0,1,24,4.215686275
0,0,1,0,1,1,0,0,1,0,24,6.820728291
0,0,1,0,1,1,0,0,1,1,24,6.316526611
0,0,1,0,1,1,0,1,0,0,24,5.770308123
0,0,1,0,1,1,0,1,0,1,24,5.266106443
0,0,1,0,1,1,0,1,1,0,24,7.871148459
0,0,1,0,1,1,0,1,1,1,24,7.366946779
0,0,1,0,1,1,1,0,0,0,24,4.299719888
0,0,1,0,1,1,1,0,0,1,24,3.795518207
0,0,1,0,1,1,1,0,1,0,24,6.400560224
0,0,1,0,1,1,1,0,1,1,24,5.896358543
0,0,1,0,1,1,1,1,0,0,24,5.350140056
0,0,1,0,1,1,1,1,0,1,24,4.845938375
0,0,1,0,1,1,1,1,1,0,24,7.450980392
0,0,1,0,1,1,1,1,1,1,24,6.946778711
0,0,1,1,0,0,0,0,0,0,24,4.089635854
0,0,1,1,0,0,0,0,0,1,24,3.585434174
0,0,1,1,0,0,0,0,1,0,24,6.19047619
0,0,1,1,0,0,0,0,1,1,24,5.68627451
0,0,1,1,0,0,0,1,0,0,24,5.140056022
0,0,1,1,0,0,0,1,0,1,24,4.635854342
0,0,1,1,0,0,0,1,1,0,24,7.240896359
0,0,1,1,0,0,0,1,1,1,24,6.736694678
0,0,1,1,0,0,1,0,0,0,24,3.669467787
0,0,1,1,0,0,1,0,0,1,24,3.165266106
0,0,1,1,0,0,1,0,1,0,24,5.770308123
0,0,1,1,0,0,1,0,1,1,24,5.266106443
0,0,1,1,0,0,1,1,0,0,24,4.719887955
0,0,1,1,0,0,1,1,0,1,24,4.215686275
0,0,1,1,0,0,1,1,1,0,24,6.820728291
0,0,1,1,0,0,1,1,1,1,24,6.316526611
0,0,1,1,0,1,0,0,0,0,24,3.921568627
0,0,1,1,0,1,0,0,0,1,24,3.417366947
0,0,1,1,0,1,0,0,1,0,24,6.022408964
0,0,1,1,0,1,0,0,1,1,24,5.518207283
0,0,1,1,0,1,0,1,0,0,24,4.971988796
0,0,1,1,0,1,0,1,0,1,24,4.467787115
0,0,1,1,0,1,0,1,1,0,24,7.072829132
0,0,1,1,0,1,0,1,1,1,24,6.568627451
0,0,1,1,0,1,1,0,0,0,24,3.50140056
0,0,1,1,0,1,1,0,0,1,24,2.99719888
0,0,1,1,0,1,1,0,1,0,24,5.602240896
0,0,1,1,0,1,1,0,1,1,24,5.098039216
0,0,1,1,0,1,1,1,0,0,24,4.551820728
0,0,1,1,0,1,1,1,0,1,24,4.047619048
0,0,1,1,0,1,1,1,1,0,24,6.652661064
0,0,1,1,0,1,1,1,1,1,24,6.148459384
0,0,1,1,1,0,0,0,0,0,24,4.257703081
0,0,1,1,1,0,0,0,0,1,24,3.753501401
0,0,1,1,1,0,0,0,1,0,24,6.358543417
0,0,1,1,1,0,0,0,1,1,24,5.854341737
0,0,1,1,1,0,0,1,0,0,24,5.308123249
0,0,1,1,1,0,0,1,0,1,24,4.803921569
0,0,1,1,1,0,0,1,1,0,24,7.408963585
0,0,1,1,1,0,0,1,1,1,24,6.904761905
0,0,1,1,1,0,1,0,0,0,24,3.837535014
0,0,1,1,1,0,1,0,0,1,24,3.333333333
0,0,1,1,1,0,1,0,1,0,24,5.93837535
0,0,1,1,1,0,1,0,1,1,24,5.434173669
0,0,1,1,1,0,1,1,0,0,24,4.887955182
0,0,1,1,1,0,1,1,0,1,24,4.383753501
0,0,1,1,1,0,1,1,1,0,24,6.988795518
0,0,1,1,1,0,1,1,1,1,24,6.484593838
0,0,1,1,1,1,0,0,0,0,24,4.089635854
0,0,1,1,1,1,0,0,0,1,24,3.585434174
0,0,1,1,1,1,0,0,1,0,24,6.19047619
0,0,1,1,1,1,0,0,1,1,24,5.68627451
0,0,1,1,1,1,0,1,0,0,24,5.140056022
0,0,1,1,1,1,0,1,0,1,24,4.635854342
0,0,1,1,1,1,0,1,1,0,24,7.240896359
0,0,1,1,1,1,0,1,1,1,24,6.736694678
0,0,1,1,1,1,1,0,0,0,24,3.669467787
0,0,1,1,1,1,1,0,0,1,24,3.165266106
0,0,1,1,1,1,1,0,1,0,24,5.770308123
0,0,1,1,1,1,1,0,1,1,24,5.266106443
0,0,1,1,1,1,1,1,0,0,24,4.719887955
0,0,1,1,1,1,1,1,0,1,24,4.215686275
0,0,1,1,1,1,1,1,1,0,24,6.820728291
0,0,1,1,1,1,1,1,1,1,24,6.316526611
0,1,0,0,0,0,0,0,0,0,24,4.677871148
0,1,0,0,0,0,0,0,0,1,24,4.173669468
0,1,0,0,0,0,0,0,1,0,24,6.778711485
0,1,0,0,0,0,0,0,1,1,24,6.274509804
0,1,0,0,0,0,0,1,0,0,24,5.728291317
0,1,0,0,0,0,0,1,0,1,24,5.224089636
0,1,0,0,0,0,0,1,1,0,24,7.829131653
0,1,0,0,0,0,0,1,1,1,24,7.324929972
0,1,0,0,0,0,1,0,0,0,24,4.257703081
0,1,0,0,0,0,1,0,0,1,24,3.753501401
0,1,0,0,0,0,1,0,1,0,24,6.358543417
0,1,0,0,0,0,1,0,1,1,24,5.854341737
0,1,0,0,0,0,1,1,0,0,24,5.308123249
0,1,0,0,0,0,1,1,0,1,24,4.803921569
0,1,0,0,0,0,1,1,1,0,24,7.408963585
0,1,0,0,0,0,1,1,1,1,24,6.904761905
0,1,0,0,0,1,0,0,0,0,24,4.509803922
0,1,0,0,0,1,0,0,0,1,24,4.005602241
0,1,0,0,0,1,0,0,1,0,24,6.610644258
0,1,0,0,0,1,0,0,1,1,24,6.106442577
0,1,0,0,0,1,0,1,0,0,24,5.56022409
0,1,0,0,0,1,0,1,0,1,24,5.056022409
0,1,0,0,0,1,0,1,1,0,24,7.661064426
0,1,0,0,0,1,0,1,1,1,24,7.156862745
0,1,0,0,0,1,1,0,0,0,24,4.089635854
0,1,0,0,0,1,1,0,0,1,24,3.585434174
0,1,0,0,0,1,1,0,1,0,24,6.19047619
0,1,0,0,0,1,1,0,1,1,24,5.68627451
0,1,0,0,0,1,1,1,0,0,24,5.140056022
0,1,0,0,0,1,1,1,0,1,24,4.635854342
0,1,0,0,0,1,1,1,1,0,24,7.240896359
0,1,0,0,0,1,1,1,1,1,24,6.736694678
0,1,0,0,1,0,0,0,0,0,24,4.845938375
0,1,0,0,1,0,0,0,0,1,24,4.341736695
0,1,0,0,1,0,0,0,1,0,24,6.946778711
0,1,0,0,1,0,0,0,1,1,24,6.442577031
0,1,0,0,1,0,0,1,0,0,24,5.896358543
0,1,0,0,1,0,0,1,0,1,24,5.392156863
0,1,0,0,1,0,0,1,1,0,24,7.99719888
0,1,0,0,1,0,0,1,1,1,24,7.492997199
0,1,0,0,1,0,1,0,0,0,24,4.425770308
0,1,0,0,1,0,1,0,0,1,24,3.921568627
0,1,0,0,1,0,1,0,1,0,24,6.526610644
0,1,0,0,1,0,1,0,1,1,24,6.022408964
0,1,0,0,1,0,1,1,0,0,24,5.476190476
0,1,0,0,1,0,1,1,0,1,24,4.971988796
0,1,0,0,1,0,1,1,1,0,24,7.577030812
0,1,0,0,1,0,1,1,1,1,24,7.072829132
0,1,0,0,1,1,0,0,0,0,24,4.677871148
0,1,0,0,1,1,0,0,0,1,24,4.173669468
0,1,0,0,1,1,0,0,1,0,24,6.778711485
0,1,0,0,1,1,0,0,1,1,24,6.274509804
0,1,0,0,1,1,0,1,0,0,24,5.728291317
0,1,0,0,1,1,0,1,0,1,24,5.224089636
0,1,0,0,1,1,0,1,1,0,24,7.829131653
0,1,0,0,1,1,0,1,1,1,24,7.324929972
0,1,0,0,1,1,1,0,0,0,24,4.257703081
0,1,0,0,1,1,1,0,0,1,24,3.753501401
0,1,0,0,1,1,1,0,1,0,24,6.358543417
0,1,0,0,1,1,1,0,1,1,24,5.854341737
0,1,0,0,1,1,1,1,0,0,24,5.308123249
0,1,0,0,1,1,1,1,0,1,24,4.803921569
0,1,0,0,1,1,1,1,1,0,24,7.408963585
0,1,0,0,1,1,1,1,1,1,24,6.904761905
0,1,0,1,0,0,0,0,0,0,24,4.047619048
0,1,0,1,0,0,0,0,0,1,24,3.543417367
0,1,0,1,0,0,0,0,1,0,24,6.148459384
0,1,0,1,0,0,0,0,1,1,24,5.644257703
0,1,0,1,0,0,0,1,0,0,24,5.098039216
0,1,0,1,0,0,0,1,0,1,24,4.593837535
0,1,0,1,0,0,0,1,1,0,24,7.198879552
0,1,0,1,0,0,0,1,1,1,24,6.694677871
0,1,0,1,0,0,1,0,0,0,24,3.62745098
0,1,0,1,0,0,1,0,0,1,24,3.1232493
0,1,0,1,0,0,1,0,1,0,24,5.728291317
0,1,0,1,0,0,1,0,1,1,24,5.224089636
0,1,0,1,0,0,1,1,0,0,24,4.677871148
0,1,0,1,0,0,1,1,0,1,24,4.173669468
0,1,0,1,0,0,1,1,1,0,24,6.778711485
0,1,0,1,0,0,1,1,1,1,24,6.274509804
0,1,0,1,0,1,0,0,0,0,24,3.879551821
0,1,0,1,0,1,0,0,0,1,24,3.37535014
0,1,0,1,0,1,0,0,1,0,24,5.980392157
0,1,0,1,0,1,0,0,1,1,24,5.476190476
0,1,0,1,0,1,0,1,0,0,24,4.929971989
0,1,0,1,0,1,0,1,0,1,24,4.425770308
0,1,0,1,0,1,0,1,1,0,24,7.030812325
0,1,0,1,0,1,0,1,1,1,24,6.526610644
0,1,0,1,0,1,1,0,0,0,24,3.459383754
0,1,0,1,0,1,1,0,0,1,24,2.955182073
0,1,0,1,0,1,1,0,1,0,24,5.56022409
0,1,0,1,0,1,1,0,1,1,24,5.056022409
0,1,0,1,0,1,1,1,0,0,24,4.509803922
0,1,0,1,0,1,1,1,0,1,24,4.005602241
0,1,0,1,0,1,1,1,1,0,24,6.610644258
0,1,0,1,0,1,1,1,1,1,24,6.106442577
0,1,0,1,1,0,0,0,0,0,24,4.215686275
0,1,0,1,1,0,0,0,0,1,24,3.711484594
0,1,0,1,1,0,0,0,1,0,24,6.316526611
0,1,0,1,1,0,0,0,1,1,24,5.81232493
0,1,0,1,1,0,0,1,0,0,24,5.266106443
0,1,0,1,1,0,0,1,0,1,24,4.761904762
0,1,0,1,1,0,0,1,1,0,24,7.366946779
0,1,0,1,1,0,0,1,1,1,24,6.862745098
0,1,0,1,1,0,1,0,0,0,24,3.795518207
0,1,0,1,1,0,1,0,0,1,24,3.291316527
0,1,0,1,1,0,1,0,1,0,24,5.896358543
0,1,0,1,1,0,1,0,1,1,24,5.392156863
0,1,0,1,1,0,1,1,0,0,24,4.845938375
0,1,0,1,1,0,1,1,0,1,24,4.341736695
0,1,0,1,1,0,1,1,1,0,24,6.946778711
0,1,0,1,1,0,1,1,1,1,24,6.442577031
0,1,0,1,1,1,0,0,0,0,24,4.047619048
0,1,0,1,1,1,0,0,0,1,24,3.543417367
0,1,0,1,1,1,0,0,1,0,24,6.148459384
0,1,0,1,1,1,0,0,1,1,24,5.644257703
0,1,0,1,1,1,0,1,0,0,24,5.098039216
0,1,0,1,1,1,0,1,0,1,24,4.593837535
0,1,0,1,1,1,0,1,1,0,24,7.198879552
0,1,0,1,1,1,0,1,1,1,24,6.694677871
0,1,0,1,1,1,1,0,0,0,24,3.62745098
0,1,0,1,1,1,1,0,0,1,24,3.1232493
0,1,0,1,1,1,1,0,1,0,24,5.728291317
0,1,0,1,1,1,1,0,1,1,24,5.224089636
0,1,0,1,1,1,1,1,0,0,24,4.677871148
0,1,0,1,1,1,1,1,0,1,24,4.173669468
0,1,0,1,1,1,1,1,1,0,24,6.778711485
0,1,0,1,1,1,1,1,1,1,24,6.274509804
0,1,1,0,0,0,0,0,0,0,24,6.19047619
0,1,1,0,0,0,0,0,0,1,24,5.68627451
0,1,1,0,0,0,0,0,1,0,24,8.291316527
0,1,1,0,0,0,0,0,1,1,24,7.787114846
0,1,1,0,0,0,0,1,0,0,24,7.240896359
0,1,1,0,0,0,0,1,0,1,24,6.736694678
0,1,1,0,0,0,0,1,1,0,24,9.341736695
0,1,1,0,0,0,0,1,1,1,24,8.837535014
0,1,1,0,0,0,1,0,0,0,24,5.770308123
0,1,1,0,0,0,1,0,0,1,24,5.266106443
0,1,1,0,0,0,1,0,1,0,24,7.871148459
0,1,1,0,0,0,1,0,1,1,24,7.366946779
0,1,1,0,0,0,1,1,0,0,24,6.820728291
0,1,1,0,0,0,1,1,0,1,24,6.316526611
0,1,1,0,0,0,1,1,1,0,24,8.921568627
0,1,1,0,0,0,1,1,1,1,24,8.417366947
0,1,1,0,0,1,0,0,0,0,24,6.022408964
0,1,1,0,0,1,0,0,0,1,24,5.518207283
0,1,1,0,0,1,0,0,1,0,24,8.1232493
0,1,1,0,0,1,0,0,1,1,24,7.619047619
0,1,1,0,0,1,0,1,0,0,24,7.072829132
0,1,1,0,0,1,0,1,0,1,24,6.568627451
0,1,1,0,0,1,0,1,1,0,24,9.173669468
0,1,1,0,0,1,0,1,1,1,24,8.669467787
0,1,1,0,0,1,1,0,0,0,24,5.602240896
0,1,1,0,0,1,1,0,0,1,24,5.098039216
0,1,1,0,0,1,1,0,1,0,24,7.703081232
0,1,1,0,0,1,1,0,1,1,24,7.198879552
0,1,1,0,0,1,1,1,0,0,24,6.652661064
0,1,1,0,0,1,1,1,0,1,24,6.148459384
0,1,1,0,0,1,1,1,1,0,24,8.753501401
0,1,1,0,0,1,1,1,1,1,24,8.24929972
0,1,1,0,1,0,0,0,0,0,24,6.358543417
0,1,1,0,1,0,0,0,0,1,24,5.854341737
0,1,1,0,1,0,0,0,1,0,24,8.459383754
0,1,1,0,1,0,0,0,1,1,24,7.955182073
0,1,1,0,1,0,0,1,0,0,24,7.408963585
0,1,1,0,1,0,0,1,0,1,24,6.904761905
0,1,1,0,1,0,0,1,1,0,24,9.509803922
0,1,1,0,1,0,0,1,1,1,24,9.005602241
0,1,1,0,1,0,1,0,0,0,24,5.93837535
0,1,1,0,1,0,1,0,0,1,24,5.434173669
0,1,1,0,1,0,1,0,1,0,24,8.039215686
0,1,1,0,1,0,1,0,1,1,24,7.535014006
0,1,1,0,1,0,1,1,0,0,24,6.988795518
0,1,1,0,1,0,1,1,0,1,24,6.484593838
0,1,1,0,1,0,1,1,1,0,24,9.089635854
0,1,1,0,1,0,1,1,1,1,24,8.585434174
0,1,1,0,1,1,0,0,0,0,24,6.19047619
0,1,1,0,1,1,0,0,0,1,24,5.68627451
0,1,1,0,1,1,0,0,1,0,24,8.291316527
0,1,1,0,1,1,0,0,1,1,24,7.787114846
0,1,1,0,1,1,0,1,0,0,24,7.240896359
0,1,1,0,1,1,0,1,0,1,24,6.736694678
0,1,1,0,1,1,0,1,1,0,24,9.341736695
0,1,1,0,1,1,0,1,1,1,24,8.837535014
0,1,1,0,1,1,1,0,0,0,24,5.770308123
0,1,1,0,1,1,1,0,0,1,24,5.266106443
0,1,1,0,1,1,1,0,1,0,24,7.871148459
0,1,1,0,1,1,1,0,1,1,24,7.366946779
0,1,1,0,1,1,1,1,0,0,24,6.820728291
0,1,1,0,1,1,1,1,0,1,24,6.316526611
0,1,1,0,1,1,1,1,1,0,24,8.921568627
0,1,1,0,1,1,1,1,1,1,24,8.417366947
0,1,1,1,0,0,0,0,0,0,24,5.56022409
0,1,1,1,0,0,0,0,0,1,24,5.056022409
0,1,1,1,0,0,0,0,1,0,24,7.661064426
0,1,1,1,0,0,0,0,1,1,24,7.156862745
0,1,1,1,0,0,0,1,0,0,24,6.610644258
0,1,1,1,0,0,0,1,0,1,24,6.106442577
0,1,1,1,0,0,0,1,1,0,24,8.711484594
0,1,1,1,0,0,0,1,1,1,24,8.207282913
0,1,1,1,0,0,1,0,0,0,24,5.140056022
0,1,1,1,0,0,1,0,0,1,24,4.635854342
0,1,1,1,0,0,1,0,1,0,24,7.240896359
0,1,1,1,0,0,1,0,1,1,24,6.736694678
0,1,1,1,0,0,1,1,0,0,24,6.19047619
0,1,1,1,0,0,1,1,0,1,24,5.68627451
0,1,1,1,0,0,1,1,1,0,24,8.291316527
0,1,1,1,0,0,1,1,1,1,24,7.787114846
0,1,1,1,0,1,0,0,0,0,24,5.392156863
0,1,1,1,0,1,0,0,0,1,24,4.887955182
0,1,1,1,0,1,0,0,1,0,24,7.492997199
0,1,1,1,0,1,0,0,1,1,24,6.988795518
0,1,1,1,0,1,0,1,0,0,24,6.442577031
0,1,1,1,0,1,0,1,0,1,24,5.93837535
0,1,1,1,0,1,0,1,1,0,24,8.543417367
0,1,1,1,0,1,0,1,1,1,24,8.039215686
0,1,1,1,0,1,1,0,0,0,24,4.971988796
0,1,1,1,0,1,1,0,0,1,24,4.467787115
0,1,1,1,0,1,1,0,1,0,24,7.072829132
0,1,1,1,0,1,1,0,1,1,24,6.568627451
0,1,1,1,0,1,1,1,0,0,24,6.022408964
0,1,1,1,0,1,1,1,0,1,24,5.518207283
0,1,1,1,0,1,1,1,1,0,24,8.1232493
0,1,1,1,0,1,1,1,1,1,24,7.619047619
0,1,1,1,1,0,0,0,0,0,24,5.728291317
0,1,1,1,1,0,0,0,0,1,24,5.224089636
0,1,1,1,1,0,0,0,1,0,24,7.829131653
0,1,1,1,1,0,0,0,1,1,24,7.324929972
0,1,1,1,1,0,0,1,0,0,24,6.778711485
0,1,1,1,1,0,0,1,0,1,24,6.274509804
0,1,1,1,1,0,0,1,1,0,24,8.879551821
0,1,1,1,1,0,0,1,1,1,24,8.37535014
0,1,1,1,1,0,1,0,0,0,24,5.308123249
0,1,1,1,1,0,1,0,0,1,24,4.803921569
0,1,1,1,1,0,1,0,1,0,24,7.408963585
0,1,1,1,1,0,1,0,1,1,24,6.904761905
0,1,1,1,1,0,1,1,0,0,24,6.358543417
0,1,1,1,1,0,1,1,0,1,24,5.854341737
0,1,1,1,1,0,1,1,1,0,24,8.459383754
0,1,1,1,1,0,1,1,1,1,24,7.955182073
0,1,1,1,1,1,0,0,0,0,24,5.56022409
0,1,1,1,1,1,0,0,0,1,24,5.056022409
0,1,1,1,1,1,0,0,1,0,24,7.661064426
0,1,1,1,1,1,0,0,1,1,24,7.156862745
0,1,1,1,1,1,0,1,0,0,24,6.610644258
0,1,1,1,1,1,0,1,0,1,24,6.106442577
0,1,1,1,1,1,0,1,1,0,24,8.711484594
0,1,1,1,1,1,0,1,1,1,24,8.207282913
0,1,1,1,1,1,1,0,0,0,24,5.140056022
0,1,1,1,1,1,1,0,0,1,24,4.635854342
0,1,1,1,1,1,1,0,1,0,24,7.240896359
0,1,1,1,1,1,1,0,1,1,24,6.736694678
0,1,1,1,1,1,1,1,0,0,24,6.19047619
0,1,1,1,1,1,1,1,0,1,24,5.68627451
0,1,1,1,1,1,1,1,1,0,24,8.291316527
0,1,1,1,1,1,1,1,1,1,24,7.787114846
1,0,0,0,0,0,0,0,0,0,24,2.703081232
1,0,0,0,0,0,0,0,0,1,24,2.198879552
1,0,0,0,0,0,0,0,1,0,24,4.803921569
1,0,0,0,0,0,0,0,1,1,24,4.299719888
1,0,0,0,0,0,0,1,0,0,24,3.753501401
1,0,0,0,0,0,0,1,0,1,24,3.24929972
1,0,0,0,0,0,0,1,1,0,24,5.854341737
1,0,0,0,0,0,0,1,1,1,24,5.350140056
1,0,0,0,0,0,1,0,0,0,24,2.282913165
1,0,0,0,0,0,1,0,0,1,24,1.778711485
1,0,0,0,0,0,1,0,1,0,24,4.383753501
1,0,0,0,0,0,1,0,1,1,24,3.879551821
1,0,0,0,0,0,1,1,0,0,24,3.333333333
1,0,0,0,0,0,1,1,0,1,24,2.829131653
1,0,0,0,0,0,1,1,1,0,24,5.434173669
1,0,0,0,0,0,1,1,1,1,24,4.929971989
1,0,0,0,0,1,0,0,0,0,24,2.535014006
1,0,0,0,0,1,0,0,0,1,24,2.030812325
1,0,0,0,0,1,0,0,1,0,24,4.635854342
1,0,0,0,0,1,0,0,1,1,24,4.131652661
1,0,0,0,0,1,0,1,0,0,24,3.585434174
1,0,0,0,0,1,0,1,0,1,24,3.081232493
1,0,0,0,0,1,0,1,1,0,24,5.68627451
1,0,0,0,0,1,0,1,1,1,24,5.182072829
1,0,0,0,0,1,1,0,0,0,24,2.114845938
1,0,0,0,0,1,1,0,0,1,24,1.610644258
1,0,0,0,0,1,1,0,1,0,24,4.215686275
1,0,0,0,0,1,1,0,1,1,24,3.711484594
1,0,0,0,0,1,1,1,0,0,24,3.165266106
1,0,0,0,0,1,1,1,0,1,24,2.661064426
1,0,0,0,0,1,1,1,1,0,24,5.266106443
1,0,0,0,0,1,1,1,1,1,24,4.761904762
1,0,0,0,1,0,0,0,0,0,24,2.871148459
1,0,0,0,1,0,0,0,0,1,24,2.366946779
1,0,0,0,1,0,0,0,1,0,24,4.971988796
1,0,0,0,1,0,0,0,1,1,24,4.467787115
1,0,0,0,1,0,0,1,0,0,24,3.921568627
1,0,0,0,1,0,0,1,0,1,24,3.417366947
1,0,0,0,1,0,0,1,1,0,24,6.022408964
1,0,0,0,1,0,0,1,1,1,24,5.518207283
1,0,0,0,1,0,1,0,0,0,24,2.450980392
1,0,0,0,1,0,1,0,0,1,24,1.946778711
1,0,0,0,1,0,1,0,1,0,24,4.551820728
1,0,0,0,1,0,1,0,1,1,24,4.047619048
1,0,0,0,1,0,1,1,0,0,24,3.50140056
1,0,0,0,1,0,1,1,0,1,24,2.99719888
1,0,0,0,1,0,1,1,1,0,24,5.602240896
1,0,0,0,1,0,1,1,1,1,24,5.098039216
1,0,0,0,1,1,0,0,0,0,24,2.703081232
1,0,0,0,1,1,0,0,0,1,24,2.198879552
1,0,0,0,1,1,0,0,1,0,24,4.803921569
1,0,0,0,1,1,0,0,1,1,24,4.299719888
1,0,0,0,1,1,0,1,0,0,24,3.753501401
1,0,0,0,1,1,0,1,0,1,24,3.24929972
1,0,0,0,1,1,0,1,1,0,24,5.854341737
1,0,0,0,1,1,0,1,1,1,24,5.350140056
1,0,0,0,1,1,1,0,0,0,24,2.282913165
1,0,0,0,1,1,1,0,0,1,24,1.778711485
1,0,0,0,1,1,1,0,1,0,24,4.383753501
1,0,0,0,1,1,1,0,1,1,24,3.879551821
1,0,0,0,1,1,1,1,0,0,24,3.333333333
1,0,0,0,1,1,1,1,0,1,24,2.829131653
1,0,0,0,1,1,1,1,1,0,24,5.434173669
1,0,0,0,1,1,1,1,1,1,24,4.929971989
1,0,0,1,0,0,0,0,0,0,24,2.072829132
1,0,0,1,0,0,0,0,0,1,24,1.568627451
1,0,0,1,0,0,0,0,1,0,24,4.173669468
1,0,0,1,0,0,0,0,1,1,24,3.669467787
1,0,0,1,0,0,0,1,0,0,24,3.1232493
1,0,0,1,0,0,0,1,0,1,24,2.619047619
1,0,0,1,0,0,0,1,1,0,24,5.224089636
1,0,0,1,0,0,0,1,1,1,24,4.719887955
1,0,0,1,0,0,1,0,0,0,24,1.652661064
1,0,0,1,0,0,1,0,0,1,24,1.148459384
1,0,0,1,0,0,1,0,1,0,24,3.753501401
1,0,0,1,0,0,1,0,1,1,24,3.24929972
1,0,0,1,0,0,1,1,0,0,24,2.703081232
1,0,0,1,0,0,1,1,0,1,24,2.198879552
1,0,0,1,0,0,1,1,1,0,24,4.803921569
1,0,0,1,0,0,1,1,1,1,24,4.299719888
1,0,0,1,0,1,0,0,0,0,24,1.904761905
1,0,0,1,0,1,0,0,0,1,24,1.400560224
1,0,0,1,0,1,0,0,1,0,24,4.005602241
1,0,0,1,0,1,0,0,1,1,24,3.50140056
1,0,0,1,0,1,0,1,0,0,24,2.955182073
1,0,0,1,0,1,0,1,0,1,24,2.450980392
1,0,0,1,0,1,0,1,1,0,24,5.056022409
1,0,0,1,0,1,0,1,1,1,24,4.551820728
1,0,0,1,0,1,1,0,0,0,24,1.484593838
1,0,0,1,0,1,1,0,0,1,24,0.980392157
1,0,0,1,0,1,1,0,1,0,24,3.585434174
1,0,0,1,0,1,1,0,1,1,24,3.081232493
1,0,0,1,0,1,1,1,0,0,24,2.535014006
1,0,0,1,0,1,1,1,0,1,24,2.030812325
1,0,0,1,0,1,1,1,1,0,24,4.635854342
1,0,0,1,0,1,1,1,1,1,24,4.131652661
1,0,0,1,1,0,0,0,0,0,24,2.240896359
1,0,0,1,1,0,0,0,0,1,24,1.736694678
1,0,0,1,1,0,0,0,1,0,24,4.341736695
1,0,0,1,1,0,0,0,1,1,24,3.837535014
1,0,0,1,1,0,0,1,0,0,24,3.291316527
1,0,0,1,1,0,0,1,0,1,24,2.787114846
1,0,0,1,1,0,0,1,1,0,24,5.392156863
1,0,0,1,1,0,0,1,1,1,24,4.887955182
1,0,0,1,1,0,1,0,0,0,24,1.820728291
1,0,0,1,1,0,1,0,0,1,24,1.316526611
1,0,0,1,1,0,1,0,1,0,24,3.921568627
1,0,0,1,1,0,1,0,1,1,24,3.417366947
1,0,0,1,1,0,1,1,0,0,24,2.871148459
1,0,0,1,1,0,1,1,0,1,24,2.366946779
1,0,0,1,1,0,1,1,1,0,24,4.971988796
1,0,0,1,1,0,1,1,1,1,24,4.467787115
1,0,0,1,1,1,0,0,0,0,24,2.072829132
1,0,0,1,1,1,0,0,0,1,24,1.568627451
1,0,0,1,1,1,0,0,1,0,24,4.173669468
